Region_ID,Name,Vertex_Count,Center_X,Center_Y,Center_Z,Extent_X,Extent_Y,Extent_Z,Approx_Area_mm2
188,Left Region 188,15,9.744344790776571,43.13890914916992,6.310319145520528,11.416677713394165,3.6860275268554688,11.087199091911316,1.5
189,Left Region 189,13,8.781395160234892,39.362937927246094,16.028319725623497,9.953622817993164,3.698078155517578,8.808927536010742,1.3
190,Left Region 190,64,2.624867020678721,25.284347593784332,15.885511383414268,5.158320210874081,25.91271209716797,17.402127265930176,6.4
191,Left Region 191,9,7.000251160727607,28.54434543185764,27.40702946980794,7.961205244064331,6.99945068359375,5.569202423095703,0.9
192,Left Region 192,15,7.052699899673462,21.34578908284505,32.48209495544434,9.282264471054077,6.904987335205078,7.491924285888672,1.5
193,Left Region 193,58,2.6308820793597865,11.220893748875323,27.8191556930542,4.855523534119129,17.62947106361389,25.864962577819824,5.800000000000001
194,Left Region 194,19,5.824834798511706,0.8522664590885765,43.0217793113307,9.049919247627258,12.402463436126709,5.973102569580078,1.9000000000000001
195,Left Region 195,23,7.537095318669858,-11.195336528446363,42.88821328204611,10.518277883529663,8.617746353149414,4.4483184814453125,2.3000000000000003
196,Left Region 196,85,1.9605068401817014,-2.7202058437992545,23.223632161757525,4.479347985237837,17.75576686859131,35.185484409332275,8.5
197,Left Region 197,82,2.5736500456384044,-16.16874270322846,19.73426555605923,5.190139219164848,13.077743530273438,36.27691516280174,8.200000000000001
198,Left Region 198,19,1.6224060654640198,-25.24905972731741,39.114022505910775,1.930065929889679,18.976161003112793,10.773326873779297,1.9000000000000001
199,Left Region 199,20,10.858178877830506,-20.08938503265381,41.79998226165772,9.39962387084961,8.146324157714844,3.699665069580078,2.0
200,Left Region 200,10,12.189346027374267,-29.096724700927734,40.49655723571777,6.728653907775879,6.044485092163086,4.160408020019531,1.0
201,Left Region 201,15,5.907027713457743,-33.75292460123698,44.08614807128906,10.30029022693634,10.057640075683594,4.407146453857422,1.5
202,Left Region 202,72,3.272383053166171,-29.983960019217598,23.751343621148003,7.092706419527531,16.47460174560547,23.556668281555176,7.2
